ID,CÓDIGO,NOME PARLAMENTAR,NOME CIVIL,N PROCESSO,CLASSE,LEGISLATURA,LISTA_FACHIN
492,160976,TIRIRICA,FRANCISCO EVERARDO OLIVEIRA SILVA,567,AP,2011-2014,
14,141382,TONHA MAGALHAES,ANTONIA MAGALHAES DA CRUZ,553,AP,2006-2010,
15,141382,TONHA MAGALHAES,ANTONIA MAGALHAES DA CRUZ,2677,Inq,2006-2010,
16,141382,TONHA MAGALHAES,ANTONIA MAGALHAES DA CRUZ,2933,Inq,2006-2010,
17,141382,TONHA MAGALHAES,ANTONIA MAGALHAES DA CRUZ,2577,Inq,2006-2010,
998,160611,TONINHO PINHEIRO,ANTONIO PINHEIRO JUNIOR,4272,Inq,2015-2018,
999,160611,TONINHO PINHEIRO,ANTONIO PINHEIRO JUNIOR,4209,Inq,2015-2018,
348,141551,URZENI ROCHA,URZENI DA ROCHA FREITAS FILHO,2649,Inq,2006-2010,
349,141551,URZENI ROCHA,URZENI DA ROCHA FREITAS FILHO,2464,Inq,2006-2010,
350,141551,URZENI ROCHA,URZENI DA ROCHA FREITAS FILHO,2617,Inq,2006-2010,
351,141551,URZENI ROCHA,URZENI DA ROCHA FREITAS FILHO,2565,Inq,2006-2010,
352,141551,URZENI ROCHA,URZENI DA ROCHA FREITAS FILHO,2967,Inq,2006-2010,
353,141551,URZENI ROCHA,URZENI DA ROCHA FREITAS FILHO,2492,Inq,2006-2010,
354,73565,VALDEMAR COSTA NETO,VALDEMAR COSTA NETO,422,AP,2006-2010,
355,73565,VALDEMAR COSTA NETO,VALDEMAR COSTA NETO,2722,Inq,2006-2010,
356,73565,VALDEMAR COSTA NETO,VALDEMAR COSTA NETO,470,AP,2006-2010,
357,73565,VALDEMAR COSTA NETO,VALDEMAR COSTA NETO,2510,Inq,2006-2010,
808,73565,VALDEMAR COSTA NETO,VALDEMAR COSTA NETO,3321,Inq,2011-2014,
809,73565,VALDEMAR COSTA NETO,VALDEMAR COSTA NETO,3722,Inq,2011-2014,
358,74010,VALDIR COLATTO,VALDIR COLATTO,2974,Inq,2006-2010,
810,160610,VALMIR ASSUNCAO,VALMIR CARLOS DA ASSUNCAO,619,AP,2011-2014,
904,160610,VALMIR ASSUNCAO,VALMIR CARLOS DA ASSUNCAO,3945,Inq,2015-2018,
811,141552,VALTENIR PEREIRA,VALTENIR LUIZ PEREIRA,3584,Inq,2011-2014,
812,141552,VALTENIR PEREIRA,VALTENIR LUIZ PEREIRA,3653,Inq,2011-2014,
359,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,2866,Inq,2006-2010,
360,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,2863,Inq,2006-2010,
361,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,2861,Inq,2006-2010,
362,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,2864,Inq,2006-2010,
363,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,2862,Inq,2006-2010,
364,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,2859,Inq,2006-2010,
813,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,3140,Inq,2011-2014,
814,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,3423,Inq,2011-2014,
815,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,3425,Inq,2011-2014,
816,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,3772,Inq,2011-2014,
974,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,2863,Inq,2015-2018,
975,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,3423,Inq,2015-2018,
976,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,3990,Inq,2015-2018,
1191,74376,VANDER LOUBET,VANDER LUIZ DOS SANTOS LOUBET,4417,Inq,2015-2018,FACHIN
313,141524,VELOSO,RAYMUNDO VELOSO SILVA,2982,Inq,2006-2010,
314,141524,VELOSO,RAYMUNDO VELOSO SILVA,2979,Inq,2006-2010,
315,141524,VELOSO,RAYMUNDO VELOSO SILVA,2980,Inq,2006-2010,
316,141524,VELOSO,RAYMUNDO VELOSO SILVA,2981,Inq,2006-2010,
317,141524,VELOSO,RAYMUNDO VELOSO SILVA,2985,Inq,2006-2010,
1014,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4328,Inq,2015-2018,
1015,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4012,Inq,2015-2018,
1016,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4017,Inq,2015-2018,
1017,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4029,Inq,2015-2018,
1018,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4179,Inq,2015-2018,
1019,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4222,Inq,2015-2018,
1020,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4229,Inq,2015-2018,
1021,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4041,Inq,2015-2018,
1022,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4122,Inq,2015-2018,
1023,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,3976,Inq,2015-2018,
1024,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4085,Inq,2015-2018,
,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4424,Inq,2015-2018,
,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4066,Inq,2015-2018,
,178913,VENEZIANO VITAL DO REGO,VENEZIANO VITAL DO REGO SEGUNDO NETO,4261,Inq,2015-2018,
1151,160622,VICENTE CANDIDO,VICENTE CANDIDO DA SILVA,4138,Inq,2015-2018,
1207,160622,VICENTE CANDIDO,VICENTE CANDIDO DA SILVA,4448,Inq,2015-2018,FACHIN
1186,74283,VICENTINHO,VICENTE PAULO DA SILVA,4403,Inq,2015-2018,FACHIN
365,141870,VILSON COVATTI,VILSON LUIZ COVATTI,2582,Inq,2006-2010,
817,160591,VINICIUS GURGEL,VINICIUS DE AZEVEDO GURGEL,3529,Inq,2011-2014,
818,160591,VINICIUS GURGEL,VINICIUS DE AZEVEDO GURGEL,3697,Inq,2011-2014,
880,160591,VINICIUS GURGEL,VINICIUS DE AZEVEDO GURGEL,3944,Inq,2015-2018,
881,160591,VINICIUS GURGEL,VINICIUS DE AZEVEDO GURGEL,3529,Inq,2015-2018,
882,160591,VINICIUS GURGEL,VINICIUS DE AZEVEDO GURGEL,3697,Inq,2015-2018,
883,160591,VINICIUS GURGEL,VINICIUS DE AZEVEDO GURGEL,4038,Inq,2015-2018,
819,92355,VITOR PAULO,VITOR PAULO ARAUJO DOS SANTOS,592,AP,2011-2014,
366,141557,VITOR PENIDO,VITOR PENIDO DE BARROS,2483,Inq,2006-2010,
367,141557,VITOR PENIDO,VITOR PENIDO DE BARROS,2482,Inq,2006-2010,
820,141558,WALDIR MARANHAO,WALDIR MARANHAO CARDOSO,3784,Inq,2011-2014,
821,141558,WALDIR MARANHAO,WALDIR MARANHAO CARDOSO,3787,Inq,2011-2014,
951,141558,WALDIR MARANHAO,WALDIR MARANHAO CARDOSO,3784,Inq,2015-2018,
952,141558,WALDIR MARANHAO,WALDIR MARANHAO CARDOSO,3787,Inq,2015-2018,
953,141558,WALDIR MARANHAO,WALDIR MARANHAO CARDOSO,3989,Inq,2015-2018,
954,141558,WALDIR MARANHAO,WALDIR MARANHAO CARDOSO,3394,Inq,2015-2018,
955,141558,WALDIR MARANHAO,WALDIR MARANHAO CARDOSO,3621,Inq,2015-2018,
822,160631,WALNEY ROCHA,WALNEY DA ROCHA CARVALHO,627,AP,2011-2014,
823,160631,WALNEY ROCHA,WALNEY DA ROCHA CARVALHO,3769,Inq,2011-2014,
824,160609,WALTER TOSTA,WALTER DA ROCHA TOSTA,900,AP,2011-2014,
825,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3538,Inq,2011-2014,
826,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3493,Inq,2011-2014,
827,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3561,Inq,2011-2014,
828,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3610,Inq,2011-2014,
829,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3665,Inq,2011-2014,
830,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3875,Inq,2011-2014,
831,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3806,Inq,2011-2014,
832,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3762,Inq,2011-2014,
833,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3192,Inq,2011-2014,
834,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,618,AP,2011-2014,
1082,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3538,Inq,2015-2018,
1083,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3554,Inq,2015-2018,
1084,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3727,Inq,2015-2018,
1085,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,3762,Inq,2015-2018,
1086,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,4205,Inq,2015-2018,
1087,160620,WASHINGTON REIS,WASHINGTON REIS DE OLIVEIRA,618,AP,2015-2018,
836,160518,WELITON PRADO,WELITON FERNANDES PRADO,3777,Inq,2011-2014,
837,73653,WELLINGTON FAGUNDES,WELLINGTON ANTONIO FAGUNDES,3127,Inq,2011-2014,
956,167493,WEVERTON ROCHA,WEVERTON ROCHA MARQUES DE SOUSA,3394,Inq,2015-2018,
957,167493,WEVERTON ROCHA,WEVERTON ROCHA MARQUES DE SOUSA,3621,Inq,2015-2018,
838,160586,WILLIAM DIB,WILLIAM DIB,3111,Inq,2011-2014,
368,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,415,AP,2006-2010,
369,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,474,AP,2006-2010,
370,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,2915,Inq,2006-2010,
839,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,3399,Inq,2011-2014,
840,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,865,AP,2011-2014,
1005,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,964,AP,2015-2018,
1006,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,528,AP,2015-2018,
1007,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,3010,Inq,2015-2018,
1008,73930,WLADIMIR COSTA,WLADIMIR AFONSO DA COSTA RABELO,3884,Inq,2015-2018,
1107,73992,YEDA CRUSIUS,YEDA RORATO CRUSIUS,1001,AP,2015-2018,
1188,73992,YEDA CRUSIUS,YEDA RORATO CRUSIUS,4406,Inq,2015-2018,FACHIN
195,74309,ZE GERARDO,JOSE GERARDO OLIVEIRA DE ARRUDA FILHO,434,AP,2006-2010,
196,74309,ZE GERARDO,JOSE GERARDO OLIVEIRA DE ARRUDA FILHO,2846,Inq,2006-2010,
197,74309,ZE GERARDO,JOSE GERARDO OLIVEIRA DE ARRUDA FILHO,2847,Inq,2006-2010,
198,74309,ZE GERARDO,JOSE GERARDO OLIVEIRA DE ARRUDA FILHO,2645,Inq,2006-2010,
199,74309,ZE GERARDO,JOSE GERARDO OLIVEIRA DE ARRUDA FILHO,3043,Inq,2006-2010,
610,160632,ZE SILVA,JOSE SILVA SOARES,3810,Inq,2011-2014,
611,152607,ZE VIEIRA,JOSE VIEIRA LINS,3078,Inq,2011-2014,
612,152607,ZE VIEIRA,JOSE VIEIRA LINS,3856,Inq,2011-2014,
613,152607,ZE VIEIRA,JOSE VIEIRA LINS,3857,Inq,2011-2014,
1059,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4044,Inq,2015-2018,
1060,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4082,Inq,2015-2018,
1061,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4083,Inq,2015-2018,
1062,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4084,Inq,2015-2018,
1063,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4094,Inq,2015-2018,
1064,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4095,Inq,2015-2018,
1065,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4257,Inq,2015-2018,
1066,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4120,Inq,2015-2018,
1067,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4236,Inq,2015-2018,
1068,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4240,Inq,2015-2018,
,178923,ZECA CAVALCANTI,JOSE CAVALCANTI ALVES JUNIOR,4490,Inq,2015-2018,
1044,160592,ZECA DIRCEU,JOSE CARLOS BECKER DE OLIVEIRA E SILVA,4322,Inq,2015-2018,
1204,160592,ZECA DIRCEU,JOSE CARLOS BECKER DE OLIVEIRA E SILVA,4445,Inq,2015-2018,FACHIN
977,178902,ZECA DO PT,JOSE ORCIRIO MIRANDA DOS SANTOS,4182,Inq,2015-2018,
1206,178902,ZECA DO PT,JOSE ORCIRIO MIRANDA DOS SANTOS,4447,Inq,2015-2018,FACHIN
596,73933,ZEQUINHA MARINHO,JOSE DA CRUZ MARINHO,3666,Inq,2011-2014,
573,160625,ZOINHO,JORGE DE OLIVEIRA,3182,Inq,2011-2014,
574,160625,ZOINHO,JORGE DE OLIVEIRA,3749,Inq,2011-2014,
